client,method,latency(ms)
update-client,update,3.2269160000168995
update-client,update,0.9301670000354534
update-client,update,0.6604579999702764
update-client,update,1.0001659999829826
update-client,update,1.8798330000322494
update-client,update,1.3041249999901083
update-client,update,1.0569159999818112
update-client,update,1.0842909999837502
update-client,update,1.461375000019416
update-client,update,1.3802499999542306
update-client,update,0.9543329999814887
update-client,update,0.8815409999556323
update-client,update,1.3912910000044576
update-client,update,0.8126669999910519
update-client,update,0.7421249999879365
update-client,update,3.534417000025769
update-client,update,2.7197920000503473
update-client,update,2.0814579999637317
update-client,update,0.9799170000519553
update-client,update,0.6610840000007556
update-client,update,0.861374999999498
update-client,update,1.1724999999955799
update-client,update,1.346915999988596
update-client,update,2.8262499999982538
update-client,update,1.6850419999627775
update-client,update,1.1822079999888047
update-client,update,1.7157909999809817
update-client,update,2.5981660000411466
update-client,update,1.6573340000149983
update-client,update,1.17129099999147
update-client,update,1.5572080000083588
update-client,update,1.696292000019639
update-client,update,0.6957080000233873
update-client,update,1.2870410000118682
update-client,update,1.723374999983207
update-client,update,0.9525419999931728
update-client,update,0.7028329999911875
update-client,update,1.2658750000014152
update-client,update,1.7617500000142172
update-client,update,1.738208000006125
update-client,update,1.8547500000067885
update-client,update,2.08241600000747
update-client,update,3.544457999964834
update-client,update,2.022749999980533
update-client,update,7.22858400001769
update-client,update,3.596833999949922
update-client,update,3.47958300000073
update-client,update,0.8412910000288321
update-client,update,1.3934170000311497
update-client,update,1.1168329999691196
update-client,update,1.963750000015807
update-client,update,0.8601250000310756
update-client,update,1.4249999999833562
update-client,update,1.2000000000398359
update-client,update,1.0758340000052158
update-client,update,1.6583340000124736
update-client,update,2.318542000011803
update-client,update,1.6339169999923797
update-client,update,1.0285419999718215
update-client,update,0.938667000013993
update-client,update,1.1347079999950438
update-client,update,1.752833000011833
update-client,update,2.0953750000103355
update-client,update,2.7686660000085794
update-client,update,1.2582500000348773
update-client,update,0.7889170000225931
update-client,update,1.1346670000307313
update-client,update,2.5473750000060136
update-client,update,0.830165999957444
update-client,update,1.2029170000005251
update-client,update,1.217290999989018
update-client,update,0.9207919999880687
update-client,update,0.7569160000002739
